Id,SalePrice
1699,267362.6974522597
1700,241307.14630136546
1701,276382.84882217884
1702,247774.55808681395
1703,245746.35837050076
1704,248094.80014728446
1705,233683.9074261118
1706,316102.0612198146
1707,207948.59833568812
1708,206133.89332635526
1709,264863.3315445341
1710,234537.88625403316
1711,253058.55208457724
1712,255246.8728311257
1713,220011.04928007704
1714,214193.3185148629
1715,219530.68618937128
1716,186245.61119484366
1717,192203.36369588837
1718,167161.91240315075
1719,228017.1007918396
1720,237953.80156571852
1721,190762.27442377113
1722,138864.66682896297
1723,138864.66682896297
1724,208695.8298101193
1725,244562.9405828156
1726,187624.12989092252
1727,176448.93215679534
1728,213499.46071717681
1729,159943.29095462873
1730,185669.40314575913
1731,131712.59414512175
1732,115453.72203227588
1733,125521.24764269203
1734,133847.5412149251
1735,97880.60729520762
1736,118015.6585160399
1737,234544.81046050217
1738,194772.22438612138
1739,291691.8971487246
1740,197478.16079435835
1741,172392.53272416897
1742,186056.1939709104
1743,208802.57716360944
1744,207397.70829165922
1745,224174.19606619357
1746,290633.62051311624
1747,231559.86275141983
1748,226126.65011853265
1749,150713.6230663716
1750,170257.5856543656
1751,233287.9197016672
1752,115453.72203227588
1753,163096.31607123103
1754,241307.14630136546
1755,175808.44803585432
1756,81038.60292680819
1757,105386.19642185974
1758,126152.5348643397
1759,161568.5787400283
1760,139418.50289081852
1761,148365.1812895879
1762,183558.5335590028
1763,179404.5836721796
1764,130645.12061022007
1765,195610.0821082804
1766,172839.6214325343
1767,158789.1693606416
1768,120330.8259104832
1769,192170.08931354797
1770,127885.81052523808
1771,143561.55038253035
1772,153168.81219664542
1773,117505.99923163612
1774,189069.19735168212
1775,141902.9882147904
1776,138757.91947547282
1777,111664.19098337492
1778,104232.0748278726
1779,143988.53979649104
1780,192670.55169865844
1781,133387.27741862403
1782,69780.73532223786
1783,131432.55067346065
1784,78710.26044442921
1785,116808.16324530767
1786,180326.81676059976
1787,181235.4097872748
1788,33530.81191303262
1789,104425.47024044822
1790,66204.69898031725
1791,241137.82837183686
1792,158875.81741972704
1793,170931.344157647
1794,115843.45887525383
1795,154265.58192524515
1796,156240.40796481326
1797,165827.57048452366
1798,124900.86281615571
1799,98340.87109150868
1800,142547.45052437377
1801,111301.4776412707
1802,165013.79024541168
1803,201748.05493396503
1804,109495.96953123118
1805,151063.16132054012
1806,148701.54445582075
1807,209113.62232478661
1808,118909.83593277064
1809,127342.87685849388
1810,152495.05369336403
1811,134178.68567050697
1812,156638.10118507588
1813,130151.58243157862
1814,89344.79720463656
1815,44292.19532113485
1816,91475.76608579757
1817,144119.36463302822
1818,192341.1127388946
1819,153965.43915917934
1820,117145.55858235623
1821,174280.71070465157
1822,166401.50584078388
1823,90182.65492679557
1824,171718.77422088757
1825,147551.40105047595
1826,140359.12977782532
1827,122445.67368588186
1828,153776.02193524604
1829,136622.97240566945
1830,189652.3296072357
1831,204859.84929094225
1832,233255.67749014252
1833,208366.39085035544
1834,161384.380226746
1835,230792.53198258398
1836,184208.21457923716
1837,90999.38118373416
1838,160103.41198486398
1839,50762.55312440999
1840,143454.8030290402
1841,140892.86654527616
1842,158892.9706963051
1843,125487.97326035163
1844,160543.57648676034
1845,174091.29348071828
1846,166094.43886824907
1847,189943.27547400817
1848,66989.18302573115
1849,127273.38207598646
1850,136676.34608241456
1851,172699.59969670378
1852,127462.79929991973
1853,135395.37784053254
1854,177865.9439458655
1855,176769.17421726583
1856,231593.13713376023
1857,166872.67203219628
1858,198322.94272298634
1859,161334.98473864325
1860,145002.63965464762
1861,160160.76385025142
1862,280056.4356182963
1863,280056.4356182963
1864,280056.4356182963
1865,272869.38305629673
1866,275004.33012610005
1867,235605.35978893482
1868,255353.62018461584
1869,200156.04153090587
1870,224183.3929654869
1871,237206.57009128734
1872,181252.56306385287
1873,225188.29592435015
1874,112111.27969174029
1875,209389.68760780536
1876,199933.3499246322
1877,208375.58774964878
1878,210937.5242334128
1879,127816.31574273063
1880,108054.88025911394
1881,217288.99176607776
1882,273820.9123384148
1883,223373.59091501732
1884,231112.77404305447
1885,238007.1752424636
1886,254819.88341716502
1887,206934.4984775315
1888,242757.43247277607
1889,179864.8474684807
1890,104716.4161072207
1891,162571.77620307353
1892,100212.92796622898
1893,152421.58072221425
1894,168967.42051319024
1895,162669.32665727037
1896,138617.89773964224
1897,157151.73865812202
1898,161577.77563932163
1899,140908.9876510385
1900,166644.29674146223
1901,152975.4167840698
1902,157418.60704184743
1903,253603.19124713942
1904,128690.39386505666
1905,178603.97852100336
1906,140559.44939686998
1907,207085.42260847343
1908,150369.30352285402
1909,160883.91784163553
1910,160883.91784163553
1911,201074.29643068364
1912,217262.64159020636
1913,185052.99650786514
1914,73919.80462530736
1915,245212.62160304992
1916,54860.183316661445
1917,266775.5870080638
1918,144711.69378787515
1919,153912.06548243426
1920,164537.40534334828
1921,291870.4119775465
1922,270787.80966323847
1923,194549.53277984774
1924,210243.6664357267
1925,238798.58349434653
1926,288774.7387263317
1927,113072.00587315181
1928,154343.03308503728
1929,91689.2607927779
1930,163585.87606123014
1931,116467.82189043247
1932,148098.31290586246
1933,146377.1801620841
1934,190966.57223145812
1935,183814.49954761687
1936,190966.57223145812
1937,192674.5298873008
1938,153275.5595501356
1939,247027.32661238278
1940,225571.10856085908
1941,192514.40885706554
1942,196570.80828969192
1943,228613.40813532885
1944,290686.99418986135
1945,283757.61311229377
1946,214230.57108584564
1947,274470.59335864923
1948,184775.2257290284
1949,211331.23926503304
1950,178419.78000772104
1951,241467.2673316007
1952,226415.8904894871
1953,169990.7172706402
1954,230332.2681862829
1955,139151.63450709308
1956,262750.1892649535
1957,182426.78395224473
1958,282147.2059106479
1959,175052.0196621298
1960,93347.82296051786
1961,125521.24764269203
1962,158035.01367974142
1963,147967.48806932528
1964,148898.91805703874
1965,172999.74246276956
1966,177545.701885395
1967,241689.95893787438
1968,288765.5418270383
1969,287280.27577746933
1970,329872.4698200462
1971,358062.9680407438
1972,307615.64661734627
1973,268697.0393708868
1974,281720.21649668727
1975,340983.39148231695
1976,241316.3432006588
1977,298639.6720248788
1978,300827.99277142726
1979,282796.8869308823
1980,204265.81464027733
1981,279274.2242657068
1982,228880.27651905426
1983,228880.27651905426
1984,218089.59691725404
1985,208962.6981938447
1986,215420.91307999985
1987,197807.5997541222
1988,186216.31500114565
1989,223106.7225312919
1990,237304.12054548418
1991,193717.9259391554
1992,232286.99493144633
1993,206774.37744729625
1994,255237.67593183235
1995,219423.93883588113
1996,274621.5174895911
1997,299129.23201487795
1998,264320.3978777899
1999,244723.06161305084
2000,270605.3166457741
2001,248565.9663386969
2002,215527.66043349
2003,256581.21474975278
2004,257275.07254743885
2005,235178.37037497415
2006,230481.48682140678
2007,245853.10572399094
2008,196313.13680525983
2009,195876.95049200582
2010,220064.42295682212
2011,168069.26490781718
2012,193324.21090753513
2013,191233.44061518356
2014,195022.97166408447
2015,219744.18089635164
2016,194862.85063384922
2017,224014.07503595832
2018,131926.08885210208
2019,95318.6708114436
2020,126908.9632380642
2021,125521.24764269203
2022,181679.55247781356
2023,177060.1200840383
2024,248556.76943940355
2025,331900.6695363594
2026,197754.2260773771
2027,169403.60682644427
2028,205600.15655890442
2029,188031.0200104785
2030,270627.68863300316
2031,253121.1226606157
2032,258938.85342582985
2033,266304.4208166514
2034,206240.6406798454
2035,226789.50622670268
2036,241903.45364485472
2037,243024.30085650148
2038,336873.6183729455
2039,223382.78781431064
2040,360468.7616829149
2041,206170.1137265223
2042,228017.1007918396
2043,171451.90583716214
2044,198225.39226878952
2045,197634.30363595122
2046,156071.09003528464
2047,147477.92807932617
2048,108641.99070330986
2049,171636.10435044445
2050,210370.51308362154
2051,133527.2991544546
2052,138864.66682896297
2053,118943.11031511103
2054,81679.0870477492
2055,149185.88573516882
2056,120564.41991186824
2057,134701.52004284644
2058,191327.012880738
2059,152241.36039757432
2060,136129.434227028
2061,179084.3416117091
2062,138330.93006151213
2063,116414.44821368738
2064,130825.34093486001
2065,130111.38384276924
2066,200894.0761060437
2067,193692.60793409974
2068,176759.97731797246
2069,89771.78661859724
2070,111063.90545124332
2071,69189.64668939958
2072,156050.99074087996
2073,125060.98384639097
2074,181195.2111984654
2075,152984.61368336313
2076,106026.68054280075
2077,136376.20331634872
2078,134221.15695214068
2079,165740.92242543818
2080,137739.84142867388
2081,173566.7536125608
2082,175479.00907609047
2083,154096.26399571655
2084,103304.62302880146
2085,139024.78785919823
2086,165827.57048452366
2087,129884.71404785321
2088,151994.59130825358
2089,125341.02731805207
2090,162932.21685235342
2091,128467.70225878299
2092,131776.8702169782
2093,172276.58847138542
2094,176051.23893653267
2095,171932.26892786787
2096,117321.8007183538
2097,96779.85937796556
2098,149346.00676540408
2099,23283.065977976534
2100,152536.28445298914
2101,166245.36299919098
2102,178493.25297887082
2103,113552.36896385756
2104,204834.53128588654
2105,121331.7506807041
2106,99793.894929553
2107,244336.27078789953
2108,121858.56324168593
2109,101727.49020949601
2110,120277.45223373812
2111,200196.24011971522
2112,172169.84111789527
2113,123853.48857565873
2114,133937.13529183724
2115,174460.93102929153
2116,109922.95894519186
2117,165120.53759890186
2118,176982.66892424616
2119,139287.6780542813
2120,124173.73063612924
2121,81145.35028029836
2122,93955.03269911847
2123,112464.79613455119
2124,238531.71511062112
2125,180923.12410408902
2126,207011.94963732365
2127,181045.99256334154
2128,161030.8637839351
2129,136278.6528621519
2130,177269.63660237627
2131,200380.43863299757
2132,139151.63450709308
2133,140728.76732639858
2134,161257.53357885114
2135,89714.4347532098
2136,119378.0561063564
2137,125594.7206138418
2138,126715.56782548856
2139,163852.74444495555
2140,112218.02704523047
2141,130340.99965551193
2142,136676.34608241456
2143,139505.150949904
2144,150319.9080347513
2145,100442.54377897165
2146,138560.54587425484
2147,191397.5398340611
2148,131325.80331997047
2149,97453.61788124696
2150,202577.95627883932
2151,188894.1957376932
2152,140292.58101314455
2153,149879.74353285495
2154,125521.24764269203
2155,142883.81369060662
2156,255548.72109300952
2157,218089.59691725404
2158,248726.08736893215
2159,240026.17805948347
2160,203678.70419608138
2161,243451.29027046217
2162,304680.0943963666
2163,277459.5192563739
2164,237900.42788897344
2165,182980.62001410022
2166,112111.27969174029
2167,206987.87215427659
2168,199879.97624788713
2169,219477.3125126262
2170,228604.21123603554
2171,131999.56182325186
2172,126768.94150223365
2173,152495.05369336403
2174,246644.51397587385
2175,287120.1547472341
2176,252578.1889938715
2177,255504.54431555775
2178,251403.96810547964
2179,150616.07261217476
2180,203456.01258980774
2181,208428.96142639386
2182,204712.90334864266
2183,203945.57257980682
2184,137690.44594057114
2185,134541.3990126112
2186,155439.80281363698
2187,154906.06604618614
2188,159836.54360113858
2189,263158.7848803274
2190,114944.0627478721
2191,114944.0627478721
2192,95302.54970568126
2193,115473.82132668057
2194,109889.68456285147
2195,103095.10651046349
2196,107651.96832820031
2197,102281.32627135154
2198,177105.53738349865
2199,187697.6028620723
2200,165527.42771845782
2201,162751.9965277135
2202,197683.69912405396
2203,211048.24977554532
2204,172777.05085649586
2205,162809.3483931009
2206,163585.87606123014
2207,247154.17326027763
2208,206374.41153420927
2209,180709.62939710869
2210,150369.30352285402
2211,124203.02682982729
2212,133329.92555323662
2213,123319.75180820789
2214,167793.19962479838
2215,107948.13290562376
2216,183751.92897157845
2217,14734.080799469786
2218,105964.10996676232
2219,89311.52282229619
2220,89504.91823487182
2221,245212.62160304992
2222,219157.07045215572
2223,239759.30967575806
2224,228444.09020580028
2225,189389.43941215263
2226,143605.72715998208
2227,201350.36171370238
2228,239288.14348434564
2229,252257.946933401
2230,156371.23280135047
2231,217342.36544282286
2232,185148.841466244
2233,172392.53272416897
2234,234110.89684007247
2235,194756.10328035906
2236,249482.51574265663
2237,262078.7034544964
2238,203038.2200751404
2239,137690.44594057114
2240,168816.49638224836
2241,117505.99923163612
2242,124847.48913941062
2243,137997.51291310595
2244,86055.72854084606
2245,96123.25415126221
2246,131252.3303488207
2247,123369.14729631065
2248,102824.25993809573
2249,114439.62217411929
2250,116788.06395090297
2251,217670.56388057803
2252,179991.69411637553
2253,179224.36334753968
2254,195770.20313851564
2255,196837.67667341733
2256,214193.3185148629
2257,228061.27756929136
2258,194658.55282616225
2259,192994.7719477713
2260,155493.1764903821
2261,220180.3672096056
2262,227759.42930740752
2263,292875.31493640976
2264,307989.2623545618
2265,155410.50661993894
2266,269239.973037631
2267,276489.596175669
2268,318139.4578354211
2269,173886.9956730313
2270,190108.6152148944
2271,210050.27102315106
2272,234315.1946477595
2273,158108.4866508912
2274,177569.77936844208
2275,170471.08036134596
2276,191903.22092982254
2277,195470.06037244984
2278,145236.23365603265
2279,128189.93147994622
2280,82106.07646170986
2281,176715.80054052075
2282,176715.80054052075
2283,153571.72412755905
2284,170364.33300785578
2285,167478.17627497888
2286,122072.05794866628
2287,280128.2030936281
2288,247667.81073332377
2289,270511.7443802196
2290,324962.09155949845
2291,293355.67802711553
2292,318352.95254240144
2293,319411.2291780098
2294,330406.206587497
2295,331376.1296682019
2296,272112.95468257216
2297,269337.5234918278
2298,279380.97161919693
2299,315025.3907856195
2300,284549.02136417665
2301,254286.14664971415
2302,217449.112796313
2303,249108.90000544104
2304,254819.88341716502
2305,174847.72185444282
2306,174847.72185444282
2307,178050.14245914784
2308,240195.49598901204
2309,267371.89435155306
2310,227919.55033764278
2311,206294.01435659052
2312,185202.21514298907
2313,187337.16221279243
2314,209122.81922407995
2315,185148.841466244
2316,198545.63432926004
2317,176128.69009632483
2318,185629.20455694973
2319,209016.07187058977
2320,188380.55826464703
2321,242063.57467508997
2322,198875.07328902386
2323,191029.14280749654
2324,204639.4303774929
2325,212698.85556600057
2326,205706.9039123946
2327,235275.92082917102
2328,237784.48363618995
2329,195556.70843153534
2330,193101.51930126146
2331,293409.0517038606
2332,347485.78314592387
2333,295063.6356829582
2334,258600.21756677263
2335,274781.63851982635
2336,292715.1939061745
2337,194305.0363833513
2338,239555.01186807104
2339,239128.02245411038
2340,314083.0584027947
2341,212858.97659623582
2342,239341.51716109068
2343,211684.755707844
2344,236823.75745477845
2345,254926.63077065517
2346,228666.78181207395
2347,202557.85698443465
2348,252898.43105434199
2349,164163.78960613272
2350,257595.31460790936
2351,241796.70629136456
2352,247187.44764261803
2353,235747.08702058342
2354,164066.23915193588
2355,192310.11104937855
2356,137797.1932940613
2357,210617.2821729423
2358,202495.2864083962
2359,172926.26949161978
2360,127122.45794504455
2361,114779.96352899449
2362,264898.3114226925
2363,134754.89371959152
2364,141529.37247757483
2365,230801.7288818773
2366,218685.90426074326
2367,240782.60643320798
2368,203465.20948910108
2369,239982.0012820317
2370,185469.08352671447
2371,189311.98825236052
2372,203785.45154957156
2373,266562.09230108344
2374,283321.42679903976
2375,236993.075384307
2376,247305.09739121952
2377,290526.87315962603
2378,156774.1447322641
2379,223971.6037543246
2380,153037.98736010824
2381,174474.10611722723
2382,197100.56686850038
2383,206314.1136509952
2384,231986.8521653805
2385,143557.57219388802
2386,161504.30266817188
2387,128423.52548133125
2388,118786.96747351813
2389,136729.71975915963
2390,142760.9452313541
2391,110723.56409636812
2392,106987.40672421225
2393,185284.88501343215
2394,160970.56590072103
2395,200187.0432204219
2396,178690.62658008887
2397,173393.45749438985
2398,107734.63819864343
2399,83190.70327318959
2400,63269.146759337644
2401,92329.74491371891
2402,130718.59358136985
2403,162669.32665727037
2404,137657.17155823074
2405,172285.7853706788
2406,135177.90494490985
2407,123139.53148356795
2408,115473.82132668057
2409,140465.8771313155
2410,187143.76680021678
2411,128616.92089390689
2412,144649.12321183673
2413,144308.78185696152
2414,100729.51145710176
2415,162669.32665727037
2416,145885.91467626698
2417,140728.76732639858
2418,98574.46509289372
2419,145720.57493538075
2420,128777.04192414213
2421,131296.50712627242
2422,128723.66824739706
2423,115731.49281111266
2424,161568.5787400283
2425,254185.08298068435
2426,101694.21582715563
2427,121011.50862023361
2428,219423.93883588113
2429,106667.16466374174
2430,146099.40938324732
2431,165618.05396618566
2432,114779.96352899449
2433,131786.06711627153
2434,145696.4974523337
2435,152901.94381292
2436,118709.516313726
2437,125521.24764269203
2438,129364.15236833807
2439,110510.06938938779
2440,164459.95418355614
2441,133954.28856841527
2442,120951.21073701952
2443,106420.39557442104
2444,111864.51060241958
2445,104289.42669326003
2446,119220.8810939478
2447,211560.85507777578
2448,182927.24633735514
2449,125027.70946405058
2450,163219.18453048356
2451,131752.79273393113
2452,232080.42443093497
2453,95055.78061636054
2454,107084.95717840908
2455,115847.43706389616
2456,145930.09145371872
2457,127269.4038873441
2458,161044.03887187078
2459,106453.66995676141
2460,180558.70526616677
2461,119763.81476069198
2462,135382.20275259682
2463,137710.5452349758
2464,195990.62205196498
2465,158662.32271274674
2466,149646.1495314699
2467,192970.69446472422
2468,152081.23936733906
2469,164337.08572430364
2470,217726.88357514978
2471,195219.31309448677
2472,221709.81003662638
2473,113576.44644690462
2474,172934.2258689045
2475,222099.54687960428
2476,137763.91891172092
2477,132726.69400327833
2478,156904.9695688013
2479,127233.18348717706
2480,103644.96438367668
2481,144982.5403602429
2482,115667.21673925621
2483,127282.57897527979
2484,129737.76810555365
2485,107948.13290562376
2486,152795.19645942986
2487,231127.6546268082
2488,170593.94882059842
2489,174687.60082420756
2490,132106.309176742
2491,86589.4653082969
2492,186589.93073836126
2493,129991.46140134337
2494,166405.48402942624
2495,119747.69365492964
2496,214491.18858810439
2497,182073.2675094338
2498,125521.24764269203
2499,103788.96430814959
2500,124740.74178592046
2501,140966.3395164259
2502,148331.9069072475
2503,126152.5348643397
2504,202602.03376188639
2505,235809.65759662184
2506,245372.74263328518
2507,271472.47056163114
2508,245372.74263328518
2509,213819.70277764733
2510,237313.31744477752
2511,199088.5679960042
2512,227109.7482871732
2513,231272.89507328972
2514,240215.59528341674
2515,133954.28856841527
2516,165100.43830449716
2517,112111.27969174029
2518,137957.31432429655
2519,231272.89507328972
2520,224868.05386387967
2521,221505.5122289394
2522,229618.31109419215
2523,127122.45794504455
2524,134114.40959865053
2525,113125.3795498969
2526,134915.01474982678
2527,137883.84135314677
2528,116254.32718345214
2529,125521.24764269203
2530,69956.97745823546
2531,220598.15972427296
2532,234421.94200124967
2533,223587.08562199766
2534,242223.69570532523
2535,287431.1999084112
2536,237624.3626059547
2537,228826.9028423092
2538,210083.54540549146
2539,194818.67385639748
2540,176342.18480330516
2541,210884.1505566677
2542,161388.35841538833
2543,129364.15236833807
2544,101460.62182577059
2545,141446.70260713168
2546,158215.23400438135
2547,151009.78764379505
2548,188522.2854962956
2549,154556.52779201762
2550,481089.29293816193
2551,162571.77620307353
2552,110510.06938938779
2553,135079.11396870436
2554,133120.40903489862
2555,121320.84828559277
2556,94448.57087775992
2557,99572.44384528797
2558,207683.43544778068
2559,155303.7592664488
2560,154499.17592663018
2561,159705.71876460133
2562,161864.74331745174
2563,153131.5596256627
2564,202864.92395696943
2565,144842.51862441236
2566,137060.86421474148
2567,151727.72292452818
2568,198685.65606509056
2569,174707.70011861227
2570,151063.16132054012
2571,143125.36406927634
2572,211693.9526071373
2573,221825.7542894099
2574,302749.4451342502
2575,150069.16075678822
2576,144722.5961829865
2577,166905.94641453668
2578,102824.25993809573
2579,56728.26200273938
2580,175605.8557239853
2581,100660.01667459434
2582,92563.33891510394
2583,243985.02703791298
2584,164620.0752137914
2585,153702.5489640963
2586,206507.50906357085
2587,210190.29275898164
2588,170233.50817131854
2589,150049.06146238354
2590,201350.36171370238
2591,196791.22720314126
2592,221452.1385521943
2593,240729.23275646288
2594,177352.30647281936
2595,227279.06621670176
2596,259837.00903120288
2597,184935.34675926366
2598,263990.95891802607
2599,306503.9963049928
2600,136070.84183963196
2601,155312.95616574213
2602,121809.16775358321
2603,106404.2744686587
2604,101674.11653275092
2605,131876.69336399937
2606,133207.0570939841
2607,167662.3747882612
2608,158793.14754928392
2609,135702.44481306733
2610,101756.78640319404
2611,159417.51056446257
2612,132213.0565302322
2613,102824.25993809573
2614,116681.3165974128
2615,174367.35876373705
2616,149942.31410889336
2617,175318.88804585522
2618,169477.07979759405
2619,220031.14857448172
2620,186750.05176859652
2621,194542.60857337873
2622,200146.84463161253
2623,267416.07112900476
2624,249366.57148987314
2625,300667.87174119195
2626,157681.4972369305
2627,221514.7091282327
2628,332541.1536573004
2629,390087.17408779403
2630,315194.70871514815
2631,353152.5897801961
2632,332381.03262706514
2633,274684.0880656296
2634,289948.9596147235
2635,154105.4608950099
2636,230418.91624536837
2637,189107.69044467353
2638,255024.18122485201
2639,195363.31301895966
2640,154158.83457175497
2641,110173.70622315494
2642,181092.4420336176
2643,163639.24973797522
2644,142193.93408156285
2645,140195.03055894774
2646,155953.44028668315
2647,163639.24973797522
2648,162411.65517283828
2649,133300.62935953855
2650,167478.17627497888
2651,183067.2680731857
2652,321386.05521757784
2653,243611.41130069742
2654,224174.19606619357
2655,282903.63428437244
2656,300943.9370242108
2657,294805.96419852617
2658,277503.69603382563
2659,284762.516071157
2660,283107.9320920594
2661,278847.2348517461
2662,278206.7507308051
2663,259410.01961724221
2664,266731.4102306121
2665,273189.62511676725
2666,272122.1515818655
2667,183067.2680731857
2668,210937.5242334128
2669,176128.69009632483
2670,283908.5372432357
2671,210937.5242334128
2672,204105.69361004207
2673,211951.6240915694
2674,213926.4501311375
2675,192256.73737263348
2676,216595.1339683917
2677,206178.070103807
2678,255237.67593183235
2679,262719.1875754374
2680,276489.596175669
2681,335583.4532317702
2682,302749.4451342502
2683,370009.4747323492
2684,290366.75212939084
2685,306645.72353664134
2686,262078.7034544964
2687,246386.84249144176
2688,237526.81215175785
2689,225464.3612073689
2690,324108.11273157713
2691,196944.4240269075
2692,166307.9335752294
2693,206027.14597286508
2694,165720.82313103348
2695,221292.01752195906
2696,215901.2761707056
2697,203402.63891306263
2698,197745.02917808376
2699,179971.59482197085
2700,170310.9593311107
2701,175808.44803585432
2702,142207.10916949855
2703,183567.73045829614
2704,133974.38786281995
2705,131926.08885210208
2706,117855.53748580464
2707,118709.516313726
2708,123993.51031148928
2709,118015.6585160399
2710,119563.49514164732
2711,282598.2728076556
2712,308086.81280875864
2713,192310.11104937855
2714,196580.00518898526
2715,186696.6780918514
2716,188947.56941443827
2717,221719.00693591972
2718,240942.7274634432
2719,133013.66168140844
2720,192436.9576972734
2721,135502.1251940227
2722,173877.79877373794
2723,137312.8520147132
2724,117268.42704160872
2725,135502.1251940227
2726,120170.70488024794
2727,168749.94761756755
2728,174707.70011861227
2729,146196.95983744413
2730,125881.68829197192
2731,118705.53812508367
2732,114940.08455922974
2733,145823.34410022857
2734,156017.71635853956
